result,datatype,encoding,compressor,column,row,start_time/ms,end_time/ms,import_elapsed_time/s,query_elapsed_time/s,data_size/b,compression_rate,tsfile_count
result,INT64,CHIMP,SNAPPY,3,1000w,1682795394064,1682796180425,117.907,660.69,8823156,31.22467,115
result,INT64,CHIMP,SNAPPY,5,10w,1682796206534,1682796223676,3.641,10.726,140876,25.44234,1
result,INT64,CHIMP,SNAPPY,5,100w,1682796249781,1682796368973,16.466,99.553,1419521,25.2481,11
result,INT64,CHIMP,SNAPPY,5,1000w,1682796395079,1682797511205,142.914,967.691,14261879,25.12994,115
result,INT64,CHIMP,LZ4,1,10w,1682797537329,1682797546315,2.871,3.334,22471,85.35628,1
result,INT64,CHIMP,LZ4,1,100w,1682797572424,1682797610481,12.461,22.702,227946,84.14292,11
result,INT64,CHIMP,LZ4,1,1000w,1682797636595,1682797948602,89.397,218.486,2300045,83.38969,115
result,INT64,CHIMP,LZ4,3,10w,1682797974710,1682797987889,3.21,7.212,77931,35.35324,1
result,INT64,CHIMP,LZ4,3,100w,1682798013998,1682798094795,14.817,62.876,784734,35.10758,11
result,INT64,CHIMP,LZ4,3,1000w,1682798120914,1682798795819,119.0,550.289,7882406,34.95127,115
result,INT64,CHIMP,LZ4,5,10w,1682798821926,1682798839208,3.636,10.794,125253,28.61556,1
result,INT64,CHIMP,LZ4,5,100w,1682798865325,1682798975973,17.949,89.743,1258474,28.47908,11
result,INT64,CHIMP,LZ4,5,1000w,1682799002085,1682800136868,139.416,990.114,12617668,28.40463,115
result,INT64,CHIMP,GZIP,1,10w,1682800162979,1682800172603,3.104,3.597,16446,116.62641,1
result,INT64,CHIMP,GZIP,1,100w,1682800198724,1682800236399,11.677,23.088,164260,116.76633,11
result,INT64,CHIMP,GZIP,1,1000w,1682800262516,1682800576182,90.47,218.94,1636108,117.22945,115
result,INT64,CHIMP,GZIP,3,10w,1682800602293,1682800615765,3.583,6.99,56305,48.93178,1
result,INT64,CHIMP,GZIP,3,100w,1682800641885,1682800717625,14.399,58.411,564160,48.83385,11
result,INT64,CHIMP,GZIP,3,1000w,1682800743738,1682801497275,119.348,629.036,5640429,48.84382,115
result,INT64,CHIMP,GZIP,5,10w,1682801523395,1682801540413,3.663,10.359,90315,39.68521,1
result,INT64,CHIMP,GZIP,5,100w,1682801566528,1682801678694,16.878,92.268,905829,39.56615,11
result,INT64,CHIMP,GZIP,5,1000w,1682801704814,1682802854444,139.965,1003.991,9062326,39.54836,115
result,INT64,CHIMP,ZSTD,1,10w,1682802880566,1682802890133,3.087,3.538,12500,153.44312,1
result,INT64,CHIMP,ZSTD,1,100w,1682802916269,1682802954592,12.177,23.146,125268,153.11204,11
result,INT64,CHIMP,ZSTD,1,1000w,1682802980702,1682803295443,88.522,222.114,1247863,153.7028,115
result,INT64,CHIMP,ZSTD,3,10w,1682803321570,1682803335520,3.61,7.445,43813,62.88332,1
result,INT64,CHIMP,ZSTD,3,100w,1682803361653,1682803439512,14.949,59.827,441650,62.37995,11
result,INT64,CHIMP,ZSTD,3,1000w,1682803465620,1682804215072,123.948,620.819,4430206,62.18675,115
result,INT64,CHIMP,ZSTD,5,10w,1682804241188,1682804257772,3.452,10.378,70682,50.70845,1
result,INT64,CHIMP,ZSTD,5,100w,1682804283873,1682804398221,17.706,93.648,711991,50.33796,11
result,INT64,CHIMP,ZSTD,5,1000w,1682804424326,1682805504034,140.932,934.008,7143759,50.16969,115
result,INT64,CHIMP,LZMA2,1,10w,1682805530153,1682805539309,2.791,3.474,13372,143.43696,1
result,INT64,CHIMP,LZMA2,1,100w,1682805565431,1682805603982,11.858,23.662,133262,143.92729,11
result,INT64,CHIMP,LZMA2,1,1000w,1682805630101,1682805947899,88.976,224.479,1321017,145.1912,115
result,INT64,CHIMP,LZMA2,3,10w,1682805974026,1682805989015,3.378,7.935,45071,61.12815,1
result,INT64,CHIMP,LZMA2,3,100w,1682806015117,1682806098891,15.547,64.682,454287,60.64472,11
result,INT64,CHIMP,LZMA2,3,1000w,1682806125015,1682806880340,121.105,629.121,4563753,60.36701,115
result,INT64,CHIMP,LZMA2,5,10w,1682806906462,1682806926984,3.745,12.077,72755,49.26362,1
result,INT64,CHIMP,LZMA2,5,100w,1682806953095,1682807069236,16.834,95.63,732311,48.94119,11
result,INT64,CHIMP,LZMA2,5,1000w,1682807095337,1682808178273,143.46,933.088,7348895,48.76926,115
result,INT64,SPRINTZ,UNCOMPRESSED,1,10w,1682808204392,1682808213975,2.837,3.89,245655,7.80786,1
result,INT64,SPRINTZ,UNCOMPRESSED,1,100w,1682808240075,1682808282523,11.705,27.902,2456996,7.8063,11
result,INT64,SPRINTZ,UNCOMPRESSED,1,1000w,1682808308630,1682808669845,89.941,267.045,24570874,7.80599,115
result,INT64,SPRINTZ,UNCOMPRESSED,3,10w,1682808695966,1682808710591,3.335,8.474,739869,3.72378,1
result,INT64,SPRINTZ,UNCOMPRESSED,3,100w,1682808736700,1682808834506,15.089,79.744,7399441,3.72327,11
result,INT64,SPRINTZ,UNCOMPRESSED,3,1000w,1682808860618,1682809766395,121.598,779.487,73994018,3.72328,115
result,INT64,SPRINTZ,UNCOMPRESSED,5,10w,1682809792523,1682809811962,3.629,12.993,1225439,2.92481,1
result,INT64,SPRINTZ,UNCOMPRESSED,5,100w,1682809838078,1682809977517,16.975,119.449,12255821,2.92434,11
result,INT64,SPRINTZ,UNCOMPRESSED,5,1000w,1682810003641,1682811423013,143.481,1271.22,122559397,2.9243,115
result,INT64,SPRINTZ,SNAPPY,1,10w,1682811449141,1682811458374,2.85,3.566,32149,59.66123,1
result,INT64,SPRINTZ,SNAPPY,1,100w,1682811484496,1682811525681,12.461,25.718,323599,59.27104,11
result,INT64,SPRINTZ,SNAPPY,1,1000w,1682811551794,1682811884253,88.88,239.433,3238656,59.22211,115
result,INT64,SPRINTZ,SNAPPY,3,10w,1682811910376,1682811924537,3.288,8.104,95847,28.74516,1
result,INT64,SPRINTZ,SNAPPY,3,100w,1682811950639,1682812031847,14.93,63.274,964501,28.56414,11
result,INT64,SPRINTZ,SNAPPY,3,1000w,1682812057968,1682812808676,119.672,626.096,9652231,28.54264,115
result,INT64,SPRINTZ,SNAPPY,5,10w,1682812834799,1682812852786,3.636,11.588,158889,22.55804,1
result,INT64,SPRINTZ,SNAPPY,5,100w,1682812878894,1682813000263,16.648,101.678,1598826,22.41659,11
result,INT64,SPRINTZ,SNAPPY,5,1000w,1682813026362,1682814182909,144.183,1007.409,16000112,22.39986,115
result,INT64,SPRINTZ,LZ4,1,10w,1682814209042,1682814218421,3.156,3.464,23454,81.77893,1
result,INT64,SPRINTZ,LZ4,1,100w,1682814244535,1682814282455,11.623,23.481,236695,81.03273,11
result,INT64,SPRINTZ,LZ4,1,1000w,1682814308568,1682814623814,87.892,223.202,2368681,80.97335,115
result,INT64,SPRINTZ,LZ4,3,10w,1682814649925,1682814663491,3.296,7.549,69682,39.53846,1
result,INT64,SPRINTZ,LZ4,3,100w,1682814689599,1682814770697,14.081,64.066,703435,39.16512,11
result,INT64,SPRINTZ,LZ4,3,1000w,1682814796803,1682815551444,117.002,632.965,7042072,39.12203,115
result,INT64,SPRINTZ,LZ4,5,10w,1682815577571,1682815594597,3.532,10.661,115403,31.05807,1
result,INT64,SPRINTZ,LZ4,5,100w,1682815620710,1682815735388,16.727,94.946,1165556,30.74944,11
result,INT64,SPRINTZ,LZ4,5,1000w,1682815761482,1682816868026,148.291,953.421,11672868,30.7037,115
result,INT64,SPRINTZ,GZIP,1,10w,1682816894143,1682816903304,2.835,3.512,22196,86.41377,1
result,INT64,SPRINTZ,GZIP,1,100w,1682816929407,1682816968825,11.893,24.568,223594,85.78066,11
result,INT64,SPRINTZ,GZIP,1,1000w,1682816994932,1682817324521,94.585,230.62,2235267,85.80632,115
result,INT64,SPRINTZ,GZIP,3,10w,1682817350627,1682817365189,3.402,8.236,65949,41.77637,1
result,INT64,SPRINTZ,GZIP,3,100w,1682817391296,1682817472557,15.889,62.222,664708,41.44694,11
result,INT64,SPRINTZ,GZIP,3,1000w,1682817498678,1682818296249,121.578,671.195,6649762,41.43007,115
result,INT64,SPRINTZ,GZIP,5,10w,1682818322358,1682818340184,3.827,11.067,109431,32.75288,1
result,INT64,SPRINTZ,GZIP,5,100w,1682818366307,1682818492709,17.026,106.344,1103147,32.48903,11
result,INT64,SPRINTZ,GZIP,5,1000w,1682818518828,1682819630223,147.218,959.359,11038109,32.46935,115
result,INT64,SPRINTZ,ZSTD,1,10w,1682819656347,1682819665517,2.849,3.535,18367,104.42865,1
result,INT64,SPRINTZ,ZSTD,1,100w,1682819691629,1682819731990,12.785,24.657,185243,103.5399,11
result,INT64,SPRINTZ,ZSTD,1,1000w,1682819758113,1682820086223,92.843,231.019,1852706,103.52427,115
result,INT64,SPRINTZ,ZSTD,3,10w,1682820112350,1682820126763,3.584,7.981,54286,50.75181,1
result,INT64,SPRINTZ,ZSTD,3,100w,1682820152894,1682820238004,14.461,67.708,546955,50.36998,11
result,INT64,SPRINTZ,ZSTD,3,1000w,1682820264129,1682820983097,118.844,595.642,5466581,50.39715,115
result,INT64,SPRINTZ,ZSTD,5,10w,1682821009229,1682821027642,3.568,12.005,90064,39.79598,1
result,INT64,SPRINTZ,ZSTD,5,100w,1682821053761,1682821181298,16.833,107.65,907705,39.4844,11
result,INT64,SPRINTZ,ZSTD,5,1000w,1682821207407,1682822311134,143.066,955.572,9074012,39.49743,115
result,INT64,SPRINTZ,LZMA2,1,10w,1682822337251,1682822346800,2.93,3.675,19785,96.9442,1
result,INT64,SPRINTZ,LZMA2,1,100w,1682822372919,1682822413148,12.495,24.582,199009,96.37776,11
result,INT64,SPRINTZ,LZMA2,1,1000w,1682822439251,1682822766918,89.724,233.762,1982090,96.76657,115
result,INT64,SPRINTZ,LZMA2,3,10w,1682822793041,1682822807887,3.402,7.856,57917,47.57002,1
result,INT64,SPRINTZ,LZMA2,3,100w,1682822834004,1682822914814,14.863,62.62,583145,47.24402,11
result,INT64,SPRINTZ,LZMA2,3,1000w,1682822940930,1682823674755,117.622,611.01,5821020,47.32849,115
result,INT64,SPRINTZ,LZMA2,5,10w,1682823700886,1682823721693,3.607,12.437,96483,37.14836,1
result,INT64,SPRINTZ,LZMA2,5,100w,1682823747822,1682823877634,16.848,109.219,972003,36.8725,11
result,INT64,SPRINTZ,LZMA2,5,1000w,1682823903743,1682825040352,150.238,979.809,9707056,36.92162,115
result,INT64,RLBE,UNCOMPRESSED,1,10w,1682825066474,1682825077730,3.124,3.683,551104,3.48036,1
result,INT64,RLBE,UNCOMPRESSED,1,100w,1682825103858,1682825148625,14.142,26.396,5514010,3.47842,11
result,INT64,RLBE,UNCOMPRESSED,1,1000w,1682825174723,1682825536592,99.826,256.185,55161422,3.47707,115
result,INT64,RLBE,UNCOMPRESSED,3,10w,1682825562729,1682825584904,3.457,8.888,1676081,1.64378,1
result,INT64,RLBE,UNCOMPRESSED,3,100w,1682825611029,1682825716641,17.134,77.655,16763077,1.6435,11
result,INT64,RLBE,UNCOMPRESSED,3,1000w,1682825742770,1682826631115,140.344,736.465,167645032,1.64335,115
result,INT64,RLBE,UNCOMPRESSED,5,10w,1682826657240,1682826690023,3.713,12.984,2808585,1.27616,1
result,INT64,RLBE,UNCOMPRESSED,5,100w,1682826716146,1682826865970,19.036,118.846,28085950,1.27609,11
result,INT64,RLBE,UNCOMPRESSED,5,1000w,1682826892077,1682828266841,174.482,1186.254,280855441,1.2761,115
result,INT64,RLBE,SNAPPY,1,10w,1682828292986,1682828303760,2.853,3.441,202612,9.4666,1
result,INT64,RLBE,SNAPPY,1,100w,1682828329877,1682828371534,13.742,23.662,2027519,9.45986,11
result,INT64,RLBE,SNAPPY,1,1000w,1682828397653,1682828723076,98.418,221.414,20280098,9.45755,115
result,INT64,RLBE,SNAPPY,3,10w,1682828749184,1682828769863,3.233,7.026,616329,4.47022,1
result,INT64,RLBE,SNAPPY,3,100w,1682828795970,1682828878521,16.052,58.672,6163445,4.46992,11
result,INT64,RLBE,SNAPPY,3,1000w,1682828904638,1682829695334,140.773,639.132,61619032,4.47102,115
result,INT64,RLBE,SNAPPY,5,10w,1682829721466,1682829750868,3.611,10.595,820530,4.36816,1
result,INT64,RLBE,SNAPPY,5,100w,1682829776974,1682829904241,19.076,95.507,8203808,4.36873,11
result,INT64,RLBE,SNAPPY,5,1000w,1682829930346,1682831054963,174.001,933.342,82003711,4.37054,115
result,INT64,RLBE,LZ4,1,10w,1682831081086,1682831091584,2.8,3.303,193091,9.93335,1
result,INT64,RLBE,LZ4,1,100w,1682831117707,1682831157898,13.236,22.66,1937169,9.90107,11
result,INT64,RLBE,LZ4,1,1000w,1682831184020,1682831502506,102.302,210.422,19414329,9.8793,115
result,INT64,RLBE,LZ4,3,10w,1682831528634,1682831551127,3.517,6.752,585246,4.70761,1
result,INT64,RLBE,LZ4,3,100w,1682831577236,1682831655948,16.914,53.713,5859941,4.70143,11
result,INT64,RLBE,LZ4,3,1000w,1682831682055,1682832354405,136.917,524.422,58641105,4.69807,115
result,INT64,RLBE,LZ4,5,10w,1682832380536,1682832409269,3.494,9.632,753477,4.75685,1
result,INT64,RLBE,LZ4,5,100w,1682832435399,1682832553540,18.802,87.349,7539208,4.75384,11
result,INT64,RLBE,LZ4,5,1000w,1682832579655,1682833714674,177.637,943.522,75404577,4.75303,115
result,INT64,RLBE,GZIP,1,10w,1682833740819,1682833752083,3.027,3.606,160481,11.9518,1
result,INT64,RLBE,GZIP,1,100w,1682833778187,1682833821328,15.325,23.273,1607803,11.92935,11
result,INT64,RLBE,GZIP,1,1000w,1682833847454,1682834177930,107.661,216.63,16095256,11.91656,115
result,INT64,RLBE,GZIP,3,10w,1682834204055,1682834227331,3.244,7.477,484110,5.69106,1
result,INT64,RLBE,GZIP,3,100w,1682834253433,1682834342431,17.077,62.662,4844660,5.68669,11
result,INT64,RLBE,GZIP,3,1000w,1682834368543,1682835125444,141.67,605.691,48457313,5.68542,115
result,INT64,RLBE,GZIP,5,10w,1682835151562,1682835179631,3.598,10.033,635683,5.63829,1
result,INT64,RLBE,GZIP,5,100w,1682835205744,1682835338156,20.638,99.539,6357435,5.63752,11
result,INT64,RLBE,GZIP,5,1000w,1682835364286,1682836442739,188.411,874.773,63553799,5.63932,115
result,INT64,RLBE,ZSTD,1,10w,1682836468843,1682836479529,2.812,3.311,154018,12.45334,1
result,INT64,RLBE,ZSTD,1,100w,1682836505657,1682836546902,13.728,22.54,1543274,12.42815,11
result,INT64,RLBE,ZSTD,1,1000w,1682836573014,1682836891262,96.832,215.743,15450210,12.41407,115
result,INT64,RLBE,ZSTD,3,10w,1682836917369,1682836940669,3.43,7.231,467033,5.89916,1
result,INT64,RLBE,ZSTD,3,100w,1682836966788,1682837050018,16.409,57.975,4664516,5.90632,11
result,INT64,RLBE,ZSTD,3,1000w,1682837076126,1682837823407,139.867,597.743,46580476,5.9145,115
result,INT64,RLBE,ZSTD,5,10w,1682837849539,1682837879430,3.636,10.153,601947,5.95429,1
result,INT64,RLBE,ZSTD,5,100w,1682837905559,1682838031224,18.275,89.403,6011784,5.96165,11
result,INT64,RLBE,ZSTD,5,1000w,1682838057341,1682839141706,182.828,885.69,60032942,5.97006,115
result,INT64,RLBE,LZMA2,1,10w,1682839167842,1682839180122,2.884,3.566,156955,12.22031,1
result,INT64,RLBE,LZMA2,1,100w,1682839206236,1682839249715,14.385,23.217,1569145,12.22324,11
result,INT64,RLBE,LZMA2,1,1000w,1682839275829,1682839617778,118.783,216.173,15681345,12.2311,115
result,INT64,RLBE,LZMA2,3,10w,1682839643909,1682839668260,3.231,7.696,472792,5.82731,1
result,INT64,RLBE,LZMA2,3,100w,1682839694370,1682839784194,18.362,59.172,4726188,5.82924,11
result,INT64,RLBE,LZMA2,3,1000w,1682839810299,1682840569136,177.734,565.898,47236156,5.8324,115
result,INT64,RLBE,LZMA2,5,10w,1682840595259,1682840631212,3.653,10.689,619378,5.78672,1
result,INT64,RLBE,LZMA2,5,100w,1682840657321,1682840797405,20.512,99.828,6190262,5.78977,11
result,INT64,RLBE,LZMA2,5,1000w,1682840823491,1682842073456,236.292,990.55,61854610,5.79424,115
result,TEXT,PLAIN,UNCOMPRESSED,1,10w,1682693402271,1682693412787,3.605,3.808,1121483,2.49672,5
result,TEXT,PLAIN,UNCOMPRESSED,1,100w,1682693438890,1682693479367,13.019,24.194,11212852,2.49714,43
result,TEXT,PLAIN,UNCOMPRESSED,1,1000w,1682693505479,1682693839317,98.853,228.221,112128349,2.49714,430
result,TEXT,PLAIN,UNCOMPRESSED,3,10w,1682693865455,1682693879570,3.642,7.59,3362029,1.6062,5
result,TEXT,PLAIN,UNCOMPRESSED,3,100w,1682693905689,1682693985792,15.965,60.638,33617744,1.6063,43
result,TEXT,PLAIN,UNCOMPRESSED,3,1000w,1682694011915,1682694756818,135.338,601.649,336176927,1.6063,430
result,TEXT,PLAIN,UNCOMPRESSED,5,10w,1682694782965,1682694800872,3.827,11.195,5602505,1.42795,5
result,TEXT,PLAIN,UNCOMPRESSED,5,100w,1682694826990,1682694955680,18.668,106.418,56022034,1.42801,43
result,TEXT,PLAIN,UNCOMPRESSED,5,1000w,1682694981807,1682696108332,160.735,955.608,560219485,1.42801,430
result,TEXT,PLAIN,SNAPPY,1,10w,1682696134544,1682696143553,2.95,3.225,82844,33.79902,5
result,TEXT,PLAIN,SNAPPY,1,100w,1682696169678,1682696206332,12.543,20.923,826671,33.87085,43
result,TEXT,PLAIN,SNAPPY,1,1000w,1682696232455,1682696529830,93.874,197.773,8267346,33.86819,430
result,TEXT,PLAIN,SNAPPY,3,10w,1682696555942,1682696569282,3.746,6.69,246132,21.93997,5
result,TEXT,PLAIN,SNAPPY,3,100w,1682696595401,1682696670886,16.429,55.504,2458859,21.96146,43
result,TEXT,PLAIN,SNAPPY,3,1000w,1682696697010,1682697351604,128.193,517.369,24591156,21.95912,430
result,TEXT,PLAIN,SNAPPY,5,10w,1682697377737,1682697394169,3.724,9.744,409490,19.53701,5
result,TEXT,PLAIN,SNAPPY,5,100w,1682697420276,1682697531466,18.732,88.929,4091379,19.55336,43
result,TEXT,PLAIN,SNAPPY,5,1000w,1682697557578,1682698519351,154.691,797.759,40914058,19.55319,430
result,TEXT,PLAIN,LZ4,1,10w,1682698545474,1682698554392,3.082,3.026,36111,77.53981,5
result,TEXT,PLAIN,LZ4,1,100w,1682698580491,1682698618311,15.294,19.337,359486,77.8891,43
result,TEXT,PLAIN,LZ4,1,1000w,1682698644416,1682698926292,96.558,180.63,3595503,77.87507,430
result,TEXT,PLAIN,LZ4,3,10w,1682698952415,1682698964636,3.601,5.729,106082,50.90505,5
result,TEXT,PLAIN,LZ4,3,100w,1682698990750,1682699055683,15.696,46.15,1059097,50.98694,43
result,TEXT,PLAIN,LZ4,3,1000w,1682699081798,1682699662123,127.092,447.124,10592901,50.97755,430
result,TEXT,PLAIN,LZ4,5,10w,1682699688263,1682699703390,3.787,8.49,176089,45.43259,5
result,TEXT,PLAIN,LZ4,5,100w,1682699729501,1682699832613,18.354,81.59,1759018,45.48002,43
result,TEXT,PLAIN,LZ4,5,1000w,1682699858719,1682700805388,160.065,779.279,17593415,45.47157,430
result,TEXT,PLAIN,GZIP,1,10w,1682700831525,1682700840631,3.078,3.073,33955,82.46317,5
result,TEXT,PLAIN,GZIP,1,100w,1682700866749,1682700902719,13.253,19.572,337656,82.92474,43
result,TEXT,PLAIN,GZIP,1,1000w,1682700928833,1682701221499,99.117,186.974,3376871,82.91701,430
result,TEXT,PLAIN,GZIP,3,10w,1682701247623,1682701260353,3.796,5.996,99479,54.28383,5
result,TEXT,PLAIN,GZIP,3,100w,1682701286465,1682701357759,15.606,52.05,992507,54.40778,43
result,TEXT,PLAIN,GZIP,3,1000w,1682701383873,1682702023136,127.079,503.948,9926067,54.40222,430
result,TEXT,PLAIN,GZIP,5,10w,1682702049255,1682702065292,3.772,9.391,165000,48.48585,5
result,TEXT,PLAIN,GZIP,5,100w,1682702091414,1682702195841,18.647,82.388,1647668,48.55357,43
result,TEXT,PLAIN,GZIP,5,1000w,1682702221972,1682703189209,153.961,805.363,16478048,48.54945,430
result,TEXT,PLAIN,ZSTD,1,10w,1682703215356,1682703224623,3.32,3.049,25495,109.82695,5
result,TEXT,PLAIN,ZSTD,1,100w,1682703250732,1682703286834,12.991,19.79,252977,110.68215,43
result,TEXT,PLAIN,ZSTD,1,1000w,1682703312937,1682703602478,96.036,187.198,2529927,110.67515,430
result,TEXT,PLAIN,ZSTD,3,10w,1682703628577,1682703640880,3.402,5.993,74070,72.90541,5
result,TEXT,PLAIN,ZSTD,3,100w,1682703666993,1682703737155,15.088,51.878,738202,73.15085,43
result,TEXT,PLAIN,ZSTD,3,1000w,1682703763257,1682704364373,126.202,467.505,7382558,73.14539,430
result,TEXT,PLAIN,ZSTD,5,10w,1682704390498,1682704406560,3.785,9.405,122634,65.23615,5
result,TEXT,PLAIN,ZSTD,5,100w,1682704432668,1682704533624,19.53,78.169,1223282,65.39798,43
result,TEXT,PLAIN,ZSTD,5,1000w,1682704559735,1682705525614,156.907,801.018,12233491,65.39427,430
result,TEXT,PLAIN,LZMA2,1,10w,1682705551749,1682705560979,3.171,3.146,28367,98.70758,5
result,TEXT,PLAIN,LZMA2,1,100w,1682705587107,1682705624174,13.303,20.745,281928,99.31627,43
result,TEXT,PLAIN,LZMA2,1,1000w,1682705650286,1682705948721,100.691,192.9,2820704,99.26601,430
result,TEXT,PLAIN,LZMA2,3,10w,1682705974848,1682705987322,3.54,5.968,82718,65.2833,5
result,TEXT,PLAIN,LZMA2,3,100w,1682706013404,1682706083750,17.42,49.689,824995,65.45507,43
result,TEXT,PLAIN,LZMA2,3,1000w,1682706109853,1682706758876,134.216,508.885,8251962,65.439,430
result,TEXT,PLAIN,LZMA2,5,10w,1682706785000,1682706802004,3.92,9.585,137062,58.36899,5
result,TEXT,PLAIN,LZMA2,5,100w,1682706828136,1682706938969,20.47,86.305,1368133,58.47397,43
result,TEXT,PLAIN,LZMA2,5,1000w,1682706965081,1682707906561,165.007,765.83,13682930,58.46702,430
result,TEXT,DICTIONARY,UNCOMPRESSED,1,10w,1682707932690,1682707942225,3.041,3.695,123461,22.67954,5
result,TEXT,DICTIONARY,UNCOMPRESSED,1,100w,1682707968338,1682708010007,12.704,25.914,1227716,22.80661,43
result,TEXT,DICTIONARY,UNCOMPRESSED,1,1000w,1682708036943,1682708389425,93.888,252.704,12273417,22.81354,430
result,TEXT,DICTIONARY,UNCOMPRESSED,3,10w,1682708415554,1682708430683,3.772,8.46,367573,14.69125,5
result,TEXT,DICTIONARY,UNCOMPRESSED,3,100w,1682708456910,1682708545016,16.422,67.961,3658982,14.75823,43
result,TEXT,DICTIONARY,UNCOMPRESSED,3,1000w,1682708571137,1682709365758,127.937,658.06,36578591,14.76274,430
result,TEXT,DICTIONARY,UNCOMPRESSED,5,10w,1682709391888,1682709410669,3.836,12.073,611685,13.07891,5
result,TEXT,DICTIONARY,UNCOMPRESSED,5,100w,1682709436784,1682709576144,18.325,117.536,6090248,13.13578,43
result,TEXT,DICTIONARY,UNCOMPRESSED,5,1000w,1682709602263,1682710840087,160.394,1069.089,60883765,13.13979,430
result,TEXT,DICTIONARY,SNAPPY,1,10w,1682710866225,1682710875310,2.953,3.325,34847,80.35271,5
result,TEXT,DICTIONARY,SNAPPY,1,100w,1682710901434,1682710939200,11.837,22.929,339745,82.4149,43
result,TEXT,DICTIONARY,SNAPPY,1,1000w,1682710965330,1682711289200,99.181,219.402,3392835,82.52687,430
result,TEXT,DICTIONARY,SNAPPY,3,10w,1682711315318,1682711328681,3.403,7.118,101956,52.96543,5
result,TEXT,DICTIONARY,SNAPPY,3,100w,1682711354784,1682711436476,15.993,62.52,997004,54.16241,43
result,TEXT,DICTIONARY,SNAPPY,3,1000w,1682711462586,1682712168539,128.344,570.965,9956195,54.2376,430
result,TEXT,DICTIONARY,SNAPPY,5,10w,1682712194660,1682712211642,3.776,10.284,169050,47.32467,5
result,TEXT,DICTIONARY,SNAPPY,5,100w,1682712237745,1682712353168,18.818,93.434,1654134,48.36382,43
result,TEXT,DICTIONARY,SNAPPY,5,1000w,1682712379268,1682713542242,156.249,999.341,16518265,48.43125,430
result,TEXT,DICTIONARY,LZ4,1,10w,1682713568380,1682713577505,2.996,3.296,27114,103.26934,5
result,TEXT,DICTIONARY,LZ4,1,100w,1682713603607,1682713640027,12.07,21.476,263894,106.10338,43
result,TEXT,DICTIONARY,LZ4,1,1000w,1682713666143,1682713967482,92.372,204.324,2635650,106.23567,430
result,TEXT,DICTIONARY,LZ4,3,10w,1682713993596,1682714006676,3.501,6.766,78802,68.52777,5
result,TEXT,DICTIONARY,LZ4,3,100w,1682714032820,1682714110317,15.974,58.273,769842,70.14443,43
